# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   7.137140150      0.2553162371E+17  0.2593837895E+14  0.2544189950E+17 -0.9526151292E+13 -0.4773724463E+14  0.3335550839E+17  0.2593837895E+14 -0.9526151292E+13 -0.4773724463E+14
   7.138140150      0.2660528977E+17  0.2906297456E+14  0.2651145180E+17 -0.8399440687E+13 -0.4776350800E+14  0.3475752309E+17  0.2906297456E+14 -0.8399440687E+13 -0.4776350800E+14
   7.139140150      0.2772375482E+17  0.3050319231E+14  0.2762512567E+17 -0.7377876059E+13 -0.5022669348E+14  0.3621180458E+17  0.3050319231E+14 -0.7377876059E+13 -0.5022669348E+14
   7.140140150      0.2888880996E+17  0.3194541457E+14  0.2878641956E+17 -0.9216100615E+13 -0.5278178981E+14  0.3773685992E+17  0.3194541457E+14 -0.9216100615E+13 -0.5278178981E+14
   7.141140150      0.3010500960E+17  0.3173565277E+14  0.2999775747E+17 -0.8485322908E+13 -0.5312522224E+14  0.3932850730E+17  0.3173565277E+14 -0.8485322908E+13 -0.5312522224E+14
   7.142140150      0.3136567751E+17  0.3260839389E+14  0.3125782510E+17 -0.9669927383E+13 -0.5539426633E+14  0.4098065892E+17  0.3260839389E+14 -0.9669927383E+13 -0.5539426633E+14
   7.143140150      0.3267926204E+17  0.3530828080E+14  0.3256519038E+17 -0.1105721645E+14 -0.5904095861E+14  0.4269428316E+17  0.3530828080E+14 -0.1105721645E+14 -0.5904095861E+14
   7.144140150      0.3404871141E+17  0.3521001720E+14  0.3393126651E+17 -0.9678588599E+13 -0.6236391220E+14  0.4448420402E+17  0.3521001720E+14 -0.9678588599E+13 -0.6236391220E+14
   7.145140150      0.3547431129E+17  0.3575652651E+14  0.3535390572E+17 -0.1110058474E+14 -0.6355340749E+14  0.4634889725E+17  0.3575652651E+14 -0.1110058474E+14 -0.6355340749E+14
   7.146140150      0.3696542643E+17  0.3908832789E+14  0.3683748395E+17 -0.1106078774E+14 -0.6715610704E+14  0.4828740631E+17  0.3908832789E+14 -0.1106078774E+14 -0.6715610704E+14
   7.147140150      0.3850970016E+17  0.4152627658E+14  0.3837390377E+17 -0.1210301405E+14 -0.6995795550E+14  0.5029755562E+17  0.4152627658E+14 -0.1210301405E+14 -0.6995795550E+14
   7.148140150      0.4011486278E+17  0.4143768870E+14  0.3997647811E+17 -0.1298059408E+14 -0.7258262632E+14  0.5239475908E+17  0.4143768870E+14 -0.1298059408E+14 -0.7258262632E+14
   7.149140150      0.4178251084E+17  0.4224417475E+14  0.4164155803E+17 -0.1279585817E+14 -0.7228097459E+14  0.5457032918E+17  0.4224417475E+14 -0.1279585817E+14 -0.7228097459E+14
   7.150140150      0.4352706069E+17  0.4563479862E+14  0.4337651155E+17 -0.1185941754E+14 -0.7681578496E+14  0.5684819039E+17  0.4563479862E+14 -0.1185941754E+14 -0.7681578496E+14
   7.151140150      0.4533335731E+17  0.4601912848E+14  0.4517957617E+17 -0.1305306257E+14 -0.8166732240E+14  0.5921371175E+17  0.4601912848E+14 -0.1305306257E+14 -0.8166732240E+14
   7.152140150      0.4721200123E+17  0.4842730101E+14  0.4705358972E+17 -0.1385776357E+14 -0.8359549145E+14  0.6166257805E+17  0.4842730101E+14 -0.1385776357E+14 -0.8359549145E+14
   7.153140150      0.4917462418E+17  0.4919132182E+14  0.4900438022E+17 -0.1143742998E+14 -0.8687640840E+14  0.6421668265E+17  0.4919132182E+14 -0.1143742998E+14 -0.8687640840E+14
   7.154140150      0.5120196390E+17  0.5163942406E+14  0.5102830114E+17 -0.1290053926E+14 -0.8957050238E+14  0.6686529848E+17  0.5163942406E+14 -0.1290053926E+14 -0.8957050238E+14
   7.155140150      0.5331037733E+17  0.5424296905E+14  0.5313369192E+17 -0.1499778466E+14 -0.9083059913E+14  0.6962716051E+17  0.5424296905E+14 -0.1499778466E+14 -0.9083059913E+14
   7.156140150      0.5551623768E+17  0.5798705587E+14  0.5532439081E+17 -0.1576500573E+14 -0.9863285955E+14  0.7250362524E+17  0.5798705587E+14 -0.1576500573E+14 -0.9863285955E+14
   7.157140150      0.5780887349E+17  0.5983945589E+14  0.5761184452E+17 -0.1679053471E+14 -0.1012767129E+15  0.7550156118E+17  0.5983945589E+14 -0.1679053471E+14 -0.1012767129E+15
   7.158140150      0.6019243521E+17  0.5879505476E+14  0.5998862034E+17 -0.1454498790E+14 -0.1056547232E+15  0.7861484667E+17  0.5879505476E+14 -0.1454498790E+14 -0.1056547232E+15
